RegionName,SubRegionName,CountryName,Year,Count
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2008,35230
Asia,Eastern Asia,Japan,2008,720609
Asia,Eastern Asia,Macao Special Administrative Region of China,2008,2870
Asia,Eastern Asia,Mongolia,2008,6609
Asia,Eastern Asia,Republic of Korea,2008,223207
Asia,South-Eastern Asia,Indonesia,2008,23518
Asia,South-Eastern Asia,Philippines,2008,8273
Asia,South-Eastern Asia,Singapore,2008,18360
Asia,South-Eastern Asia,Thailand,2008,57452
Asia,Southern Asia,India,2008,316761
Asia,Southern Asia,Maldives,2008,3926
Asia,Southern Asia,Sri Lanka,2008,13211
Asia,Western Asia,Armenia,2008,3216
Asia,Western Asia,Azerbaijan,2008,3347
Asia,Western Asia,Bahrain,2008,7598
Asia,Western Asia,Cyprus,2008,1405
Asia,Western Asia,Georgia,2008,14814
Asia,Western Asia,Iraq (Central Iraq),2008,6206
Asia,Western Asia,Israel,2008,89985
Asia,Western Asia,Jordan,2008,10290
Asia,Western Asia,Kuwait,2008,9399
Asia,Western Asia,Lebanon,2008,25163
Asia,Western Asia,Oman,2008,5515
Asia,Western Asia,State of Palestine,2008,2770
Asia,Western Asia,Syrian Arab Republic,2008,6509
Asia,Western Asia,Turkey,2008,117013
Europe,Eastern Europe,Belarus,2008,87387
Europe,Eastern Europe,Bulgaria,2008,37933
Europe,Eastern Europe,Czech Republic,2008,147292
Europe,Eastern Europe,Hungary,2008,119143
Europe,Eastern Europe,Poland,2008,196745
Europe,Eastern Europe,Republic of Moldova,2008,9642
Europe,Eastern Europe,Romania,2008,39519
Europe,Eastern Europe,Russian Federation,2008,1326342
Europe,Eastern Europe,Slovakia,2008,29608
Europe,Eastern Europe,Ukraine,2008,110954
Europe,Northern Europe,Denmark,2008,190042
Europe,Northern Europe,Estonia,2008,22471
Europe,Northern Europe,Finland,2008,120214
Europe,Northern Europe,Iceland,2008,4332
Europe,Northern Europe,Ireland,2008,62554
Europe,Northern Europe,Latvia,2008,23639
Europe,Northern Europe,Lithuania,2008,27057
Europe,Northern Europe,Norway,2008,126182
Europe,Northern Europe,Sweden,2008,391729
Europe,Northern Europe,United Kingdom (England and Wales),2008,1592758
Europe,Northern Europe,United Kingdom (Northern Ireland),2008,24380
Europe,Northern Europe,United Kingdom (Scotland),2008,117033
Europe,Southern Europe,Albania,2008,3198
Europe,Southern Europe,Andorra,2008,977
Europe,Southern Europe,Bosnia and Herzegovina,2008,6455
Europe,Southern Europe,Croatia,2008,13373
Europe,Southern Europe,Greece,2008,91350
Europe,Southern Europe,Italy,2008,993144
Europe,Southern Europe,Kosovo under UNSCR 1244,2008,15003
Europe,Southern Europe,Malta,2008,8127
Europe,Southern Europe,Montenegro,2008,772
Europe,Southern Europe,Portugal,2008,101682
Europe,Southern Europe,Serbia,2008,15780
Europe,Southern Europe,Slovenia,2008,28183
Europe,Southern Europe,Spain,2008,145329
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,2008,6046
Europe,Western Europe,Austria,2008,164959
Europe,Western Europe,Belgium,2008,222379
Europe,Western Europe,France,2008,751099
Europe,Western Europe,Germany,2008,1963877
Europe,Western Europe,Liechtenstein,2008,162
Europe,Western Europe,Luxembourg,2008,6677
Europe,Western Europe,Netherlands,2008,682495
Europe,Western Europe,Switzerland,2008,120817
Oceania,Australia and New Zealand,Australia,2008,497053
Oceania,Australia and New Zealand,New Zealand,2008,119587
Oceania,Melanesia,Solomon Islands,2008,878
Africa,Eastern Africa,Kenya,2009,11972
Africa,Eastern Africa,Mauritius,2009,12540
Africa,Eastern Africa,Mozambique,2009,4741
Africa,Eastern Africa,Uganda,2009,27589
Africa,Middle Africa,Cameroon,2009,12865
Africa,Middle Africa,Sao Tome and Principe,2009,5
Africa,Northern Africa,Algeria,2009,52914
Africa,Northern Africa,Egypt,2009,40811
Africa,Northern Africa,Morocco,2009,78397
Africa,Southern Africa,Botswana,2009,21343
Africa,Southern Africa,Lesotho,2009,4497
Africa,Western Africa,Nigeria,2009,39981
Americas,Caribbean,Bahamas,2009,1572
Americas,Caribbean,Barbados,2009,2073
Americas,Caribbean,Grenada,2009,936
Americas,Caribbean,Puerto Rico,2009,30584
Americas,Caribbean,St. Kitts and Nevis,2009,553
Americas,Caribbean,St. Vincent and the Grenadines,2009,1845
Americas,Caribbean,Trinidad and Tobago,2009,3987
Americas,Central America,Belize,2009,1179
Americas,Central America,Costa Rica,2009,17494
Americas,Central America,El Salvador,2009,10152
Americas,Central America,Guatemala,2009,5985
Americas,Central America,Honduras,2009,4905
Americas,Central America,Mexico,2009,132345
Americas,Central America,Panama,2009,18168
Americas,Northern America,Bermuda,2009,729
Americas,Northern America,Canada,2009,574950
Americas,Northern America,United States of America,2009,6338095
Americas,South America,Bolivia (Plurinational State of),2009,5363
Americas,South America,Brazil,2009,1791139
Americas,South America,Chile,2009,191103
Americas,South America,Colombia,2009,93743
Americas,South America,Ecuador,2009,2535
Americas,South America,Paraguay,2009,27898
Americas,South America,Peru,2009,49477
Americas,South America,Uruguay,2009,94508
